Code,Year,Return,Industry
300066,2014,0.362954,儀器儀表製造業
300067,2014,0.837281,化學原料和化學製品製造業
300068,2014,0.288451,電氣機械和器材製造業
300069,2014,0.385905,電氣機械和器材製造業
300070,2014,0.020729,生態保護和環境治理業
300071,2014,0.132809,商務服務業
300072,2014,0.432183,化學原料和化學製品製造業
300073,2014,0.592713,非金屬礦物製品業
300074,2014,-0.15267,軟件和信息技術服務業
300075,2014,0.017998,軟件和信息技術服務業
300076,2014,0.02717,計算機、通信和其他電子設備製造業
300077,2014,0.072116,計算機、通信和其他電子設備製造業
300078,2014,-0.162339,計算機、通信和其他電子設備製造業
300079,2014,0.261594,計算機、通信和其他電子設備製造業
300080,2014,0.093911,非金屬礦物製品業
300081,2014,1.19019,零售業
300082,2014,0.085394,化學原料和化學製品製造業
300083,2014,0.117674,計算機、通信和其他電子設備製造業
300084,2014,0.833925,開採輔助活動
300085,2014,1.604551,軟件和信息技術服務業
300086,2014,0.452832,醫藥製造業
300087,2014,0.293872,農業
300088,2014,0.038959,計算機、通信和其他電子設備製造業
300089,2014,0.188525,非金屬礦物製品業
300090,2014,-0.291727,通用設備製造業
300091,2014,0.859602,通用設備製造業
300092,2014,0.611983,專用設備製造業
300093,2014,0.485986,非金屬礦物製品業
300094,2014,0.254546,漁業
300095,2014,0.494652,專用設備製造業
300096,2014,-0.027474,軟件和信息技術服務業
300097,2014,0.077202,專用設備製造業
300098,2014,0.595263,計算機、通信和其他電子設備製造業
300099,2014,-0.086514,專用設備製造業
300100,2014,0.443124,汽車製造業
300101,2014,0.111729,計算機、通信和其他電子設備製造業
300102,2014,0.076699,計算機、通信和其他電子設備製造業
300103,2014,0.385264,專用設備製造業
300104,2014,-0.20429,互聯網和相關服務
300105,2014,0.109905,通用設備製造業
300106,2014,-0.038145,畜牧業
300107,2014,0.188247,化學原料和化學製品製造業
300108,2014,0.883627,化學原料和化學製品製造業
300109,2014,1.282077,化學原料和化學製品製造業
300110,2014,0.247463,醫藥製造業
300111,2014,0.223757,計算機、通信和其他電子設備製造業
300112,2014,0.074736,儀器儀表製造業
300113,2014,-0.130721,互聯網和相關服務
300114,2014,0.95117,計算機、通信和其他電子設備製造業
300115,2014,-0.036998,計算機、通信和其他電子設備製造業
300116,2014,0.785038,其他製造業
300117,2014,0.275032,建築裝飾和其他建築業
300118,2014,0.221003,計算機、通信和其他電子設備製造業
300119,2014,-0.245162,醫藥製造業
300120,2014,0.291804,電氣機械和器材製造業
300121,2014,0.276524,化學原料和化學製品製造業
300122,2014,-0.166623,醫藥製造業
300123,2014,0.314086,鐵路、船舶、航空航天和其他運輸設備製造業
300124,2014,0.013258,電氣機械和器材製造業
300125,2014,0.306681,專業技術服務業
300126,2014,1.021895,通用設備製造業
300127,2014,0.360395,計算機、通信和其他電子設備製造業
300128,2014,-0.002199,計算機、通信和其他電子設備製造業
300129,2014,0.335907,電氣機械和器材製造業
300130,2014,0.588278,專用設備製造業
300131,2014,2.187901,計算機、通信和其他電子設備製造業
300132,2014,0.285458,化學原料和化學製品製造業
300133,2014,-0.212779,廣播、電視、電影和影視錄音製作業
300134,2014,2.313722,計算機、通信和其他電子設備製造業
300135,2014,0.015914,化學原料和化學製品製造業
300136,2014,0.984126,計算機、通信和其他電子設備製造業
300137,2014,0.347008,儀器儀表製造業
300138,2014,0.229142,農副食品加工業
300139,2014,0.651005,計算機、通信和其他電子設備製造業
300140,2014,-0.016442,電氣機械和器材製造業
300141,2014,0.368957,電氣機械和器材製造業
300142,2014,0.347503,醫藥製造業
300143,2014,0.302041,農業
300144,2014,0.572681,公共設施管理業
300145,2014,0.04101,通用設備製造業
300146,2014,-0.275584,食品製造業
300147,2014,0.172325,醫藥製造業
300148,2014,0.059365,新聞和出版業
300149,2014,-0.386934,食品製造業
300150,2014,0.749127,軟件和信息技術服務業
300151,2014,0.816354,專用設備製造業
300152,2014,0.061588,通用設備製造業
300153,2014,0.490913,電氣機械和器材製造業
300154,2014,0.200534,通用設備製造業
300155,2014,0.81168,計算機、通信和其他電子設備製造業
300156,2014,0.946264,專用設備製造業
300157,2014,-0.353159,開採輔助活動
300158,2014,-0.03271,醫藥製造業
300159,2014,0.948987,專用設備製造業
300160,2014,0.893799,非金屬礦物製品業
300161,2014,0.054285,通用設備製造業
300162,2014,2.919506,計算機、通信和其他電子設備製造業
300163,2014,0.15196,其他製造業
300164,2014,-0.124681,石油和天然氣開採業
300165,2014,0.032922,儀器儀表製造業
300166,2014,0.97509,軟件和信息技術服務業
300167,2014,0.176035,軟件和信息技術服務業
300168,2014,2.311434,軟件和信息技術服務業
300169,2014,0.297638,橡膠和塑料製品業
300170,2014,0.734196,軟件和信息技術服務業
300171,2014,0.019506,專用設備製造業
300172,2014,0.353241,生態保護和環境治理業
300173,2014,1.160124,專用設備製造業
300174,2014,0.149606,化學原料和化學製品製造業
300175,2014,0.58244,農副食品加工業
300176,2014,0.295991,汽車製造業
300177,2014,0.024679,計算機、通信和其他電子設備製造業
300178,2014,0.780541,商務服務業
300179,2014,0.364641,非金屬礦物製品業
300180,2014,0.452616,橡膠和塑料製品業
300181,2014,0.058312,醫藥製造業
300182,2014,-0.094722,軟件和信息技術服務業
300183,2014,0.741101,軟件和信息技術服務業
300184,2014,0.394964,批發業
300185,2014,0.217573,通用設備製造業
300186,2014,-0.080523,醫藥製造業
300187,2014,0.058096,生態保護和環境治理業
300188,2014,0.523913,軟件和信息技術服務業
300189,2014,-0.083072,農業
300190,2014,0.157899,生態保護和環境治理業
300191,2014,-0.4374,開採輔助活動
300192,2014,0.755853,化學原料和化學製品製造業
300193,2014,0.042353,通用設備製造業
300194,2014,0.495304,醫藥製造業
300195,2014,-0.080106,專用設備製造業
300196,2014,0.382502,非金屬礦物製品業
300197,2014,-0.142258,土木工程建築業
300198,2014,-0.041227,橡膠和塑料製品業
300199,2014,0.273585,醫藥製造業
300200,2014,0.449123,化學原料和化學製品製造業
300201,2014,0.221621,專用設備製造業
300202,2014,0.440617,專用設備製造業
300203,2014,0.179142,儀器儀表製造業
300204,2014,-0.032909,醫藥製造業
300205,2014,-0.183286,計算機、通信和其他電子設備製造業
300206,2014,0.162075,專用設備製造業
300207,2014,0.173728,電氣機械和器材製造業
300208,2014,1.385714,電氣機械和器材製造業
300209,2014,0.362108,軟件和信息技術服務業
300210,2014,0.183503,專用設備製造業
300211,2014,0.123064,計算機、通信和其他電子設備製造業
300212,2014,0.174106,軟件和信息技術服務業
300213,2014,1.706665,計算機、通信和其他電子設備製造業
300214,2014,0.191675,化學原料和化學製品製造業
300215,2014,-0.322218,專業技術服務業
300216,2014,2.115559,專用設備製造業
300217,2014,0.106107,電氣機械和器材製造業
300218,2014,-0.131912,橡膠和塑料製品業
300219,2014,0.271613,計算機、通信和其他電子設備製造業
300220,2014,1.141741,計算機、通信和其他電子設備製造業
300221,2014,1.166801,橡膠和塑料製品業
300222,2014,0.915832,電氣機械和器材製造業
300223,2014,-0.161354,計算機、通信和其他電子設備製造業
300224,2014,0.639587,非金屬礦物製品業
300225,2014,0.382683,化學原料和化學製品製造業
300226,2014,1.12352,互聯網和相關服務
300227,2014,0.225115,計算機、通信和其他電子設備製造業
300228,2014,-0.380434,專用設備製造業
300229,2014,0.114945,軟件和信息技術服務業
300230,2014,0.231187,橡膠和塑料製品業
300231,2014,0.746705,軟件和信息技術服務業
300232,2014,0.36267,計算機、通信和其他電子設備製造業
300233,2014,0.8045,醫藥製造業
300234,2014,0.207828,非金屬礦物製品業
300235,2014,0.527678,軟件和信息技術服務業
300236,2014,-0.263447,化學原料和化學製品製造業
300237,2014,0.462961,汽車製造業
300238,2014,0.589597,專用設備製造業
300239,2014,-0.029849,醫藥製造業
300240,2014,0.207247,倉儲業
300241,2014,-0.045781,計算機、通信和其他電子設備製造業
300242,2014,1.151709,電氣機械和器材製造業
300243,2014,0.518,化學原料和化學製品製造業
300244,2014,0.276488,衛生
300245,2014,0.586699,軟件和信息技術服務業
300246,2014,0.16611,專用設備製造業
300247,2014,0.467608,電氣機械和器材製造業
300248,2014,2.670564,軟件和信息技術服務業
300249,2014,0.269841,專用設備製造業
300250,2014,1.061332,計算機、通信和其他電子設備製造業
300251,2014,0.295417,廣播、電視、電影和影視錄音製作業
300252,2014,1.412798,電氣機械和器材製造業
300253,2014,0.93064,軟件和信息技術服務業
300254,2014,0.898023,醫藥製造業
300255,2014,0.333459,醫藥製造業
300256,2014,0.120937,計算機、通信和其他電子設備製造業
300257,2014,-0.076518,通用設備製造業
300258,2014,0.360113,汽車製造業
300259,2014,0.055071,儀器儀表製造業
300260,2014,0.06554,通用設備製造業
300261,2014,0.390294,化學原料和化學製品製造業
300262,2014,0.391584,生態保護和環境治理業
300263,2014,0.25813,通用設備製造業
300264,2014,0.353519,軟件和信息技術服務業
300265,2014,1.018539,電氣機械和器材製造業
300266,2014,2.117465,通用設備製造業
300267,2014,1.036734,醫藥製造業
300268,2014,0.771682,農副食品加工業
300269,2014,0.643989,計算機、通信和其他電子設備製造業
300270,2014,0.203115,計算機、通信和其他電子設備製造業
300271,2014,0.341453,軟件和信息技術服務業
300272,2014,0.839925,電氣機械和器材製造業
300273,2014,0.165106,專用設備製造業
300274,2014,0.00986,電氣機械和器材製造業
300275,2014,0.036063,軟件和信息技術服務業
300276,2014,0.566927,專用設備製造業
300277,2014,0.091044,軟件和信息技術服務業
300278,2014,1.235783,專用設備製造業
300279,2014,0.891148,電氣機械和器材製造業
300280,2014,0.534555,通用設備製造業
300281,2014,0.49235,專用設備製造業
300282,2014,0.432624,計算機、通信和其他電子設備製造業
300283,2014,0.636201,電氣機械和器材製造業
300284,2014,0.118205,專業技術服務業
300285,2014,-0.075258,化學原料和化學製品製造業
300286,2014,-0.110912,儀器儀表製造業
300287,2014,0.509305,軟件和信息技術服務業
300288,2014,2.765182,電信、廣播電視和衛星傳輸服務
300289,2014,-0.182632,醫藥製造業
300290,2014,0.462152,軟件和信息技術服務業
300291,2014,0.740501,廣播、電視、電影和影視錄音製作業
300292,2014,0.700627,計算機、通信和其他電子設備製造業
300293,2014,0.368068,專用設備製造業
300294,2014,0.259095,醫藥製造業
300295,2014,0.489726,互聯網和相關服務
300296,2014,1.634388,計算機、通信和其他電子設備製造業
300297,2014,0.147295,軟件和信息技術服務業
300298,2014,-0.308438,專用設備製造業
300299,2014,0.106298,軟件和信息技術服務業
300300,2014,0.141436,軟件和信息技術服務業
300301,2014,0.297986,計算機、通信和其他電子設備製造業
300302,2014,0.166898,軟件和信息技術服務業
300303,2014,0.119966,計算機、通信和其他電子設備製造業
300304,2014,-0.217732,汽車製造業
300305,2014,0.250568,橡膠和塑料製品業
300306,2014,0.158421,儀器儀表製造業
300307,2014,-0.189304,專用設備製造業
300308,2014,0.378383,專用設備製造業
300309,2014,-0.012268,儀器儀表製造業
300310,2014,0.355562,電信、廣播電視和衛星傳輸服務
300311,2014,0.195088,軟件和信息技術服務業
300312,2014,0.374072,軟件和信息技術服務業
300313,2014,0.2954,畜牧業
300314,2014,0.038286,專用設備製造業
300315,2014,-0.115175,軟件和信息技術服務業
300316,2014,1.003395,專用設備製造業
300317,2014,1.010308,電氣機械和器材製造業
300318,2014,0.256597,專用設備製造業
300319,2014,-0.000314,計算機、通信和其他電子設備製造業
300320,2014,0.567863,橡膠和塑料製品業
300321,2014,0.484217,橡膠和塑料製品業
300322,2014,0.262629,計算機、通信和其他電子設備製造業
300323,2014,0.205286,計算機、通信和其他電子設備製造業
300324,2014,2.879526,軟件和信息技術服務業
300325,2014,0.514032,橡膠和塑料製品業
300326,2014,-0.182468,專用設備製造業
300327,2014,-0.22586,計算機、通信和其他電子設備製造業
300328,2014,0.642701,金屬製品業
300329,2014,0.66158,文教、工美、體育和娛樂用品製造業
300330,2014,0.195253,軟件和信息技術服務業
300331,2014,0.020176,計算機、通信和其他電子設備製造業
300332,2014,-0.062586,專業技術服務業
300333,2014,0.444685,軟件和信息技術服務業
300334,2014,0.013488,專用設備製造業
300335,2014,0.065944,電力、熱力生產和供應業
300336,2014,0.030976,廣播、電視、電影和影視錄音製作業
300337,2014,0.128867,有色金屬冶煉和壓延加工業
300338,2014,0.25675,儀器儀表製造業
300339,2014,0.415664,軟件和信息技術服務業
300340,2014,0.182562,計算機、通信和其他電子設備製造業
300341,2014,0.47483,電氣機械和器材製造業
300342,2014,-0.126109,電氣機械和器材製造業
300343,2014,-0.223667,化學原料和化學製品製造業
300344,2014,0.100885,非金屬礦物製品業
300345,2014,0.265513,金屬製品業
300346,2014,-0.169425,計算機、通信和其他電子設備製造業
300347,2014,-0.043926,研究和試驗發展
300348,2014,1.6386,軟件和信息技術服務業
300349,2014,0.024909,儀器儀表製造業
300350,2014,-0.040467,倉儲業
300351,2014,1.118884,計算機、通信和其他電子設備製造業
300352,2014,0.76864,軟件和信息技術服務業
300353,2014,0.429356,計算機、通信和其他電子設備製造業
300354,2014,0.617217,儀器儀表製造業
300355,2014,0.153973,土木工程建築業
300356,2014,0.550096,電氣機械和器材製造業
300357,2014,NA,醫藥製造業
300358,2014,NA,專用設備製造業
300359,2014,NA,軟件和信息技術服務業
300360,2014,NA,儀器儀表製造業
300362,2014,NA,通用設備製造業
300363,2014,NA,醫藥製造業
300365,2014,NA,軟件和信息技術服務業
300366,2014,NA,軟件和信息技術服務業
300367,2014,NA,計算機、通信和其他電子設備製造業
300368,2014,NA,專用設備製造業
300369,2014,NA,軟件和信息技術服務業
300370,2014,NA,儀器儀表製造業
300371,2014,NA,儀器儀表製造業
300372,2014,NA,電氣機械和器材製造業
300373,2014,NA,電氣機械和器材製造業
300375,2014,NA,橡膠和塑料製品業
300376,2014,NA,電氣機械和器材製造業
300377,2014,NA,軟件和信息技術服務業
300378,2014,NA,軟件和信息技術服務業
300379,2014,NA,軟件和信息技術服務業
300380,2014,NA,軟件和信息技術服務業
300381,2014,NA,食品製造業
300382,2014,NA,專用設備製造業
300383,2014,NA,互聯網和相關服務
600000,2014,0.785312,貨幣金融服務
600004,2014,0.655083,航空運輸業
600005,2014,0.643385,黑色金屬冶煉和壓延加工業
600006,2014,1.050031,汽車製造業
600007,2014,0.466772,房地產業
600008,2014,0.788912,水的生產和供應業
600009,2014,0.399534,航空運輸業
600010,2014,0.902453,黑色金屬冶煉和壓延加工業
600011,2014,0.858997,電力、熱力生產和供應業
600012,2014,0.651081,道路運輸業
600015,2014,0.660021,貨幣金融服務
600016,2014,0.713741,貨幣金融服務
600017,2014,0.858658,水上運輸業
600018,2014,0.249848,水上運輸業
600019,2014,0.755738,黑色金屬冶煉和壓延加工業
600020,2014,0.875833,道路運輸業
600021,2014,0.756692,電力、熱力生產和供應業
600022,2014,0.868264,黑色金屬冶煉和壓延加工業
600023,2014,0.425061,電力、熱力生產和供應業
600026,2014,0.868584,水上運輸業
600027,2014,1.49057,電力、熱力生產和供應業
600028,2014,0.517012,石油和天然氣開採業
600029,2014,0.906625,航空運輸業
600030,2014,1.688765,資本市場服務
600031,2014,0.587416,專用設備製造業
600033,2014,0.86475,道路運輸業
600035,2014,0.984021,道路運輸業
600036,2014,0.620889,貨幣金融服務
600037,2014,0.878101,電信、廣播電視和衛星傳輸服務
600038,2014,0.374443,鐵路、船舶、航空航天和其他運輸設備製造業
600039,2014,0.824811,土木工程建築業
600048,2014,1.04661,房地產業
600050,2014,0.568116,電信、廣播電視和衛星傳輸服務
600051,2014,0.293469,批發業
600052,2014,0.882483,房地產業
600053,2014,0.37654,房地產業
600054,2014,0.515066,公共設施管理業
600055,2014,0.850026,專用設備製造業
600056,2014,0.526238,醫藥製造業
600057,2014,0.497797,商務服務業
600058,2014,0.300647,批發業
600059,2014,-0.003631,酒、飲料和精製茶製造業
600060,2014,0.027059,計算機、通信和其他電子設備製造業
600061,2014,2.74026,紡織業
600062,2014,-0.075687,醫藥製造業
600063,2014,1.275281,化學纖維製造業
600064,2014,0.67219,房地產業
600066,2014,0.313224,汽車製造業
600067,2014,0.251932,房地產業
600068,2014,1.422282,土木工程建築業
600069,2014,0.154035,造紙和紙製品業
600070,2014,0.50605,紡織業
600071,2014,1.141653,儀器儀表製造業
600072,2014,-0.094031,鐵路、船舶、航空航天和其他運輸設備製造業
600073,2014,0.076534,食品製造業
600074,2014,0.908128,橡膠和塑料製品業
600075,2014,0.014019,化學原料和化學製品製造業
600076,2014,0.135776,計算機、通信和其他電子設備製造業
600077,2014,0.312695,房地產業
600078,2014,0.178931,化學原料和化學製品製造業
600079,2014,-0.091744,醫藥製造業
600080,2014,0.145709,醫藥製造業
600081,2014,0.606728,汽車製造業
600082,2014,0.410678,綜合
600083,2014,0.511396,計算機、通信和其他電子設備製造業
600084,2014,0.505076,酒、飲料和精製茶製造業
600085,2014,0.059089,醫藥製造業
600086,2014,0.47069,其他製造業
600087,2014,-0.490798,水上運輸業
600088,2014,0.144849,廣播、電視、電影和影視錄音製作業
600089,2014,0.24567,電氣機械和器材製造業
600090,2014,0.173161,酒、飲料和精製茶製造業
600091,2014,0.493616,化學原料和化學製品製造業
600093,2014,0.475382,汽車製造業
600094,2014,0.582178,房地產業
600095,2014,0.314098,農副食品加工業
600096,2014,0.373272,化學原料和化學製品製造業
600097,2014,0.14394,漁業
600098,2014,0.67967,電力、熱力生產和供應業
600099,2014,0.559728,鐵路、船舶、航空航天和其他運輸設備製造業
600100,2014,0.161861,計算機、通信和其他電子設備製造業
600101,2014,0.090518,電力、熱力生產和供應業
600103,2014,0.584416,造紙和紙製品業
600104,2014,0.631139,汽車製造業
600105,2014,0.43194,電氣機械和器材製造業
600106,2014,0.601864,道路運輸業
600107,2014,0.308177,紡織服裝、服飾業
600108,2014,0.167234,農業
600109,2014,1.342675,資本市場服務
600110,2014,0.036125,電氣機械和器材製造業
600111,2014,0.174076,有色金屬冶煉和壓延加工業
600112,2014,-0.124482,電氣機械和器材製造業
600113,2014,0.457312,批發業
600114,2014,0.356208,金屬製品業
600115,2014,0.870034,航空運輸業
600116,2014,0.418973,電力、熱力生產和供應業
600117,2014,0.394521,黑色金屬冶煉和壓延加工業
600118,2014,0.54428,計算機、通信和其他電子設備製造業
600119,2014,-0.189785,道路運輸業
600120,2014,0.543465,批發業
600121,2014,0.130953,煤炭開採和洗選業
600122,2014,0.793871,零售業
600123,2014,-0.002128,煤炭開採和洗選業
600125,2014,0.557118,鐵路運輸業
600126,2014,0.579678,黑色金屬冶煉和壓延加工業
600127,2014,0.280514,農副食品加工業
600128,2014,0.462506,批發業
600129,2014,0.972125,醫藥製造業
600130,2014,0.367404,計算機、通信和其他電子設備製造業
600131,2014,0.626535,電力、熱力生產和供應業
600132,2014,0.01185,酒、飲料和精製茶製造業
600133,2014,0.480496,土木工程建築業
600135,2014,0.36312,化學原料和化學製品製造業
600136,2014,0.344402,批發業
600137,2014,0.590244,紡織服裝、服飾業
600138,2014,0.409659,商務服務業
600139,2014,0.649051,有色金屬礦採選業
600141,2014,0.23369,化學原料和化學製品製造業
600143,2014,0.268095,橡膠和塑料製品業
600145,2014,0.192709,非金屬礦物製品業
600146,2014,0.748148,化學原料和化學製品製造業
600148,2014,1.017894,汽車製造業
600149,2014,1.641711,綜合
600150,2014,0.524417,鐵路、船舶、航空航天和其他運輸設備製造業
600151,2014,0.101725,計算機、通信和其他電子設備製造業
600152,2014,0.507798,紡織業
600153,2014,0.566004,批發業
600155,2014,2.247956,化學原料和化學製品製造業
600156,2014,0.677927,紡織業
600157,2014,0.650693,煤炭開採和洗選業
600158,2014,1.327579,房地產業
600159,2014,0.631579,房地產業
600160,2014,0.264428,化學原料和化學製品製造業
600161,2014,0.214017,醫藥製造業
600162,2014,0.184032,房地產業
600163,2014,0.423497,造紙和紙製品業
600165,2014,0.3547,金屬製品業
600166,2014,0.250627,汽車製造業
600167,2014,0.313406,電力、熱力生產和供應業
600168,2014,0.694648,水的生產和供應業
600169,2014,1.886061,專用設備製造業
600170,2014,0.815839,土木工程建築業
600171,2014,0.17338,計算機、通信和其他電子設備製造業
600172,2014,0.181727,非金屬礦物製品業
600173,2014,1.520496,房地產業
600175,2014,0.140754,批發業
600176,2014,1.077232,非金屬礦物製品業
600177,2014,0.648514,紡織服裝、服飾業
600178,2014,0.173411,汽車製造業
600179,2014,0.627906,石油加工、煉焦和核燃料加工業
600180,2014,0.307225,批發業
600182,2014,0.319029,橡膠和塑料製品業
600183,2014,0.73351,計算機、通信和其他電子設備製造業
600184,2014,0.674767,專用設備製造業
600185,2014,1.680586,房地產業
600186,2014,0.701551,食品製造業
600187,2014,0.552631,水的生產和供應業
600188,2014,0.488765,煤炭開採和洗選業
600189,2014,0.145619,木材加工和木、竹、籐、棕、草製品業
600190,2014,0.369881,水上運輸業
600191,2014,0.562181,農副食品加工業
600192,2014,0.39399,電氣機械和器材製造業
600193,2014,0.015151,黑色金屬礦採選業
600195,2014,0.020668,醫藥製造業
600196,2014,0.092893,醫藥製造業
600197,2014,0.152042,酒、飲料和精製茶製造業
600198,2014,0.232681,計算機、通信和其他電子設備製造業
600199,2014,0.163396,酒、飲料和精製茶製造業
600200,2014,0.05509,綜合
600201,2014,0.373274,醫藥製造業
600202,2014,0.482558,電氣機械和器材製造業
600203,2014,0.131449,批發業
600206,2014,0.186563,有色金屬冶煉和壓延加工業
600207,2014,0.097959,燃氣生產和供應業
600208,2014,1.334461,房地產業
600209,2014,-0.035639,建築裝飾和其他建築業
600210,2014,0.589898,橡膠和塑料製品業
600211,2014,1.116519,批發業
600212,2014,1.636656,綜合
600213,2014,1.556123,汽車製造業
600215,2014,0.395896,房地產業
600216,2014,0.05605,醫藥製造業
600217,2014,0.805785,非金屬礦物製品業
600218,2014,0.219163,通用設備製造業
600219,2014,0.75637,有色金屬冶煉和壓延加工業
600220,2014,0.61157,紡織業
600221,2014,0.710001,航空運輸業
600222,2014,0.124908,零售業
600223,2014,0.710594,房地產業
600225,2014,-0.013495,房地產業
600226,2014,0.345278,化學原料和化學製品製造業
600227,2014,1.235473,化學原料和化學製品製造業
600228,2014,-0.073276,化學原料和化學製品製造業
600229,2014,0.427152,化學原料和化學製品製造業
600230,2014,-0.007888,化學原料和化學製品製造業
600231,2014,0.648417,黑色金屬冶煉和壓延加工業
600232,2014,0.298689,紡織業
600233,2014,0.216839,紡織服裝、服飾業
600234,2014,1.35182,計算機、通信和其他電子設備製造業
600235,2014,0.093138,造紙和紙製品業
600236,2014,0.529404,電力、熱力生產和供應業
600237,2014,0.227044,計算機、通信和其他電子設備製造業
600238,2014,0.557402,酒、飲料和精製茶製造業
600239,2014,0.312051,房地產業
600240,2014,0.770936,房地產業
600241,2014,0.313142,批發業
600242,2014,0.286739,水上運輸業
600243,2014,0.162576,通用設備製造業
600246,2014,0.693124,房地產業
600247,2014,0.348668,批發業
600248,2014,0.130876,土木工程建築業
600249,2014,0.33273,化學原料和化學製品製造業
600250,2014,0.862816,批發業
600251,2014,0.229935,農副食品加工業
600252,2014,0.219639,醫藥製造業
600255,2014,0.732394,有色金屬冶煉和壓延加工業
600256,2014,-0.043478,綜合
600257,2014,-0.049465,漁業
600258,2014,0.160297,商務服務業
600259,2014,0.43063,有色金屬礦採選業
600260,2014,0.141743,橡膠和塑料製品業
600261,2014,-0.075786,電氣機械和器材製造業
600262,2014,0.476231,專用設備製造業
600265,2014,0.277202,林業
600266,2014,2.066986,房地產業
600267,2014,0.147641,醫藥製造業
600268,2014,0.475799,電氣機械和器材製造業
600269,2014,0.783696,道路運輸業
600270,2014,0.64784,航空運輸業
600271,2014,0.562896,計算機、通信和其他電子設備製造業
600272,2014,0.450674,零售業
600273,2014,0.307018,紡織業
600275,2014,0.10058,房地產業
600276,2014,0.088388,醫藥製造業
600277,2014,0.184341,化學原料和化學製品製造業
600278,2014,0.19041,批發業
600279,2014,0.610456,水上運輸業
600280,2014,0.135588,零售業
600281,2014,0.35514,石油加工、煉焦和核燃料加工業
600282,2014,0.642487,黑色金屬冶煉和壓延加工業
600283,2014,0.647302,水的生產和供應業
600284,2014,0.123442,土木工程建築業
600285,2014,0.319183,醫藥製造業
600287,2014,0.853813,批發業
600288,2014,0.412871,計算機、通信和其他電子設備製造業
600289,2014,0.11032,軟件和信息技術服務業
600290,2014,0.303775,電氣機械和器材製造業
600291,2014,1.298838,非金屬礦物製品業
600292,2014,-0.131843,生態保護和環境治理業
600293,2014,0.148282,非金屬礦物製品業
600295,2014,0.067227,黑色金屬冶煉和壓延加工業
600297,2014,0.816238,零售業
600298,2014,0.079985,食品製造業
600299,2014,0.906977,化學原料和化學製品製造業
600300,2014,0.080183,酒、飲料和精製茶製造業
600301,2014,0.381693,化學原料和化學製品製造業
600302,2014,0.517483,專用設備製造業
600303,2014,0.4,汽車製造業
600305,2014,0.097912,食品製造業
600306,2014,0.219265,零售業
600307,2014,0.603053,黑色金屬冶煉和壓延加工業
600308,2014,0.636493,造紙和紙製品業
